origin,destination,origin_latitude,origin_longitude,destination_latitude,destination_longitude,,,origin,destination,ticket
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,TIJ,20.5218,-103.311,32.5411,-116.97,,,,,
MEX,GDL,19.4363,-99.0721,20.5218,-103.311,,,,,
MEX,GDL,19.4363,-99.0721,20.5218,-103.311,,,,,
MEX,GDL,19.4363,-99.0721,20.5218,-103.311,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,,,,,
